-713.609477462, -651.266810192, -256.268304748, -515.957082888, -58.8811234593, 1041.37942235, 248.243455712, -1041.14370214, 611.001061287, 56.5003866089, 107.079315924, 90.4633057218, 780.129022863, 189.711142424, -1169.21369657, -636.032699235, -160.215595463, 657.121241679, 51.0264429835, 850.116417415, -835.586765194, 1010.17756524, 1171.55024699, -441.963720135, -899.42245657
-185.319513323, -1060.14608182, 635.050012231, -1019.69566088, -944.155667557, -276.899013292, 532.687349364, -173.865312763, 1160.4775506, -1154.32296192, 631.360612174, 378.456911956, -361.204609694, 1083.42134253, -691.63420477, 472.426143655, -241.872344281, 301.649937182, -999.192421017, 926.258920803, -45.1675800234, 897.083017252, 91.4932045447, 289.666406396, -483.119492577
510.375362752, -64.1355356391, 1171.2125615, -158.49116484, 992.009214345, 786.875375909, 435.932431931, 268.246183884, -649.07650802, -1169.01842994, -1045.77529102, 657.318595411, 1059.4122589, 907.639501323, -244.19423599, -572.91852998, -474.635414635, -344.578758732, 88.9310361883, -1033.89076529, 487.766828342, -182.931527371, -822.46114041, -614.147685788, -885.445676867
554.108067625, 23.7689367559, -319.791487181, -1173.49073293, -1012.63433854, -948.646386473, -725.73199286, 918.993997854, -728.469896078, 505.710334793, 1070.56940908, -39.8208064959, 87.4222311956, 839.42964265, 1163.77188134, -135.521911414, -499.132884685, 675.628268389, 204.444116953, 417.443847548, -862.684917845, 242.899458065, 974.636249114, -247.943524624, -802.096409689
253.493808304, 206.22655069, -493.869996987, -1059.0855884, -838.032330096, 1003.05835607, 886.592523627, -25.9364283631, 526.553631469, 920.78178591, 353.536639617, -1160.95126042, -1109.85612818, 193.898798195, 65.2605166621, 159.078452787, -449.099841709, 718.769961624, 1060.15051086, -1166.56584176, -377.679616388, 71.4471047496, 1123.06591181, -275.091657102, -689.037341416
-967.214549981, -450.079608283, 734.91152293, -51.3156057349, 1117.85537584, -418.471256053, -164.011508172, 447.246984879, 579.722702131, -642.357514319, 718.41071831, 1143.69975136, -351.306789434, -805.691426293, 185.358453064, 899.688584174, 215.877884669, 1020.87013026, -867.839401868, 885.69163627, -228.120425059, -588.672716786, 146.976462182, -1109.51588705, 53.7408642811
149.684225249, -150.850108714, 808.509634049, -564.685033992, 280.108042977, -478.822018892, 693.812726676, -909.230069713, 512.093870227, 1171.66201483, -94.303822545, 1026.89624025, -212.748629815, -1044.88780625, 841.618867213, -687.207407624, -1092.38306875, -787.094564089, 166.493621454, 926.89727373, -791.668370374, -306.109723773, -1170.02156349, 94.6971089402, 239.89918691
-283.079424039, 1173.51380509, 91.9322748729, -819.927276315, 162.400351279, 831.921225798, -200.660707259, -995.474658836, -154.135105846, -111.479200251, 493.543640182, -489.279447092, -676.106930007, 395.465242158, -276.073110715, 537.915026346, 878.51308563, -776.483727923, 529.400187757, 1098.00316974, -627.498158004, 680.176711977, -1090.68895855, -400.561793831, 1051.46396569
-496.212362195, -316.892147123, 1124.85111034, 772.686209108, -85.3127656734, -311.517401288, -1143.23651516, -638.593699403, -152.869319045, -1013.91712194, 474.468673615, -483.650230484, -841.441970952, 480.131414281, 545.253664569, 187.972615829, 1146.13358452, -178.4189895, -1164.87255438, 301.679573936, 36.7573735259, -947.130956395, 652.791934368, 878.729539354, 167.186605977
-854.680612961, 18.0427536423, 712.868608074, 647.182870743, -435.658401703, 185.127269319, -113.150626971, 285.335677352, 384.85484242, 671.121651257, 840.444702747, -1009.95970076, 492.713549603, -254.093690759, -349.919151227, -96.7107259245, 161.681083131, -734.859871951, -621.832564469, -204.358998233, -898.289272383, -1084.89007975, 1149.95454877, -1104.09839349, 1006.19364606
