-961.34707732, 793.578707339, -846.016967553, -524.610456845, 946.931058279, 379.680207723, -728.831860999, -653.303640676, 1057.67095085, 233.067528302, -1172.61294331, -174.77196175, -580.221821374, -310.300519174, 206.259646528, 65.8410151121, 1161.75104145, 8.9572843893, 726.554602531, 607.242969898, -262.727739545, -469.854359948, -98.8350178224, 377.223773811, 573.859236963
1173.51190919, 230.075437943, -500.878643578, 575.310404933, 107.391607889, -29.6103263307, 151.075180022, -1172.12122313, -305.926448764, -98.8325397895, -186.604931807, 708.918772809, -247.761366933, 334.990775671, -948.384472274, 577.246376246, -389.141993705, -1070.36455984, 847.330651616, -629.223141271, 438.738957755, 833.61411095, -788.846223624, 976.326203652, 1041.1572446
1044.87264333, 948.629755667, 10.0540665926, -1166.73488231, -374.864885646, 237.733806623, -996.467419401, -119.979012585, 507.644107973, 89.1519144375, 361.446873545, 566.954927098, 840.610462415, -237.944388275, -428.446974271, -1024.5283372, -332.986618737, -724.426978376, 369.490110027, -535.311716557, -590.292516384, 687.996167549, 835.641763393, 1155.82816549, -856.262230999
-449.853402637, 1166.94612285, 775.56579707, 63.1383200874, 642.533347756, -399.815852672, -106.43844422, -59.103470868, 446.737421229, -1170.31381715, -568.878377565, -1046.82553907, 518.187804882, -959.208158171, 184.457365226, -270.117015173, 1016.95428775, 409.682531044, -847.658721124, 989.394779454, 270.254335635, 75.1479420293, 868.713202618, -803.140239019, -668.369537382
414.65479351, -742.84601796, 61.2599760945, -340.566827116, 859.512170931, 259.932324755, 546.636702228, 1054.24402318, -992.540585226, -637.958859023, -406.781038846, -48.9702214788, 784.093694447, -1165.07314306, -103.990646111, 1015.7001116, 1158.36865654, 891.788947166, -211.930230114, 258.683676102, -614.761302385, 682.90775504, -445.892647884, -1026.3024234, -814.846361492
155.548481529, -215.315411941, -254.521822195, 535.223326484, 335.278393388, 1161.42246195, 901.514233556, -420.011340779, -1003.73610598, -711.500599069, 1005.99961835, -537.552716047, -1150.90712515, -331.87494961, 1039.0333446, -677.841346323, -875.782659284, 71.1136555804, 708.048187751, 441.972243502, -534.144616524, 47.3787662004, -98.0435681846, 813.299041143, 205.441559249
-362.447405604, 306.421582789, 532.334131022, -200.301277775, 1167.08351037, -1038.42259203, 786.8256145, 422.942187617, 613.705354338, 421.910196953, -857.959866376, -501.791180827, 798.906469846, 558.367726309, 25.902830217, -664.444205581, -518.007334071, 937.381626866, 695.832105556, -85.5540452052, 90.4576760056, 1058.12009952, 223.316862524, -1173.27456753, -746.763485859
455.495707698, 178.348107981, -392.365167998, 175.176900252, 779.833985716, -590.716785929, -120.930758159, 299.009574324, -920.06293449, 319.930134497, -1096.40375285, -241.576076116, 568.924031392, 677.593375064, -681.325817114, 554.246003082, -243.150798657, 893.973792394, 888.419822749, 445.359146816, -1034.55040986, 69.0859369099, -425.006330969, 1125.28479797, -499.664990308
-655.174367407, 606.43271909, 67.6246018971, 496.698574174, 1169.93767521, -1029.41929056, 2.09436870716, -546.062268943, 315.894251447, -419.936433471, 1029.27928888, 1000.06791238, 485.155923378, -899.544601962, 378.230562904, -220.766756948, -328.823462346, -1138.28561633, 365.258776071, -766.051183519, -102.425042075, 734.834303864, 230.453862921, -877.248751192, 877.579717252
-256.405839799, 289.439578269, 120.018702654, 927.513083542, -47.320414307, 1052.95074954, 579.58627158, -779.285836956, -266.702621928, 694.714082207, -888.154862578, 102.988037671, -1040.18456478, 896.992026359, 1155.13690699, -1149.21655045, -154.041401341, -562.233149867, -944.923100014, -666.196515203, 862.148774326, 413.870312133, -479.855903971, -402.14198381, -371.836958108
