-745.662117748, -548.519191676, -218.282927911, -388.710695461, -50.6260394466, 1055.59271021, 275.007631482, -1123.7894938, 722.912664551, 22.3612032914, -46.82278938, 155.316868253, 691.433153329, 450.673211373, -1165.45452287, -749.22246189, 60.9169295123, 712.348299138, -319.456741092, 952.734748696, -567.496977179, 1052.39494891, 1171.52106128, -177.813072522, -1024.90689231
89.9625925175, -970.567496555, 344.825032204, -644.904564808, -851.445704323, -382.035979081, 487.244662806, -371.554871428, 1128.43362374, -1101.31214258, 648.572984216, 291.607766417, -627.10724571, 1038.40109096, -860.67321311, 820.04988759, -199.887896697, 191.912953827, -791.949378511, 825.289888561, -64.3636888384, 976.79646434, -0.269393101764, 572.746863118, -363.823456432
600.497832079, 51.2574673553, 1142.44385793, 175.043705613, 1140.81850079, 576.390448101, 357.951611028, 173.148457154, -472.25043568, -1171.35885631, -1105.45799408, 1026.97501282, 886.288197767, 664.709291199, -209.697060524, -370.263800017, -737.583743822, -542.172672927, -115.673885493, -804.422973222, 791.126339601, 223.202503033, -910.239144479, -342.860239347, -839.3316563
654.842892628, -108.436515487, -318.727640164, -1146.17467085, -844.482345168, -1020.96634912, -683.776294648, 1173.44643517, -927.05006968, 326.367470332, 1091.32482999, -171.532489471, 167.131299679, 820.975804207, 1078.25965357, -145.179145194, -571.353535135, 663.720628441, 129.781933187, 345.238288564, -1166.56289436, 527.383537179, 736.67868266, -564.930125029, -851.912959362
239.653782975, 419.145701837, -602.64810793, -994.637332944, -685.60930062, 1118.74054243, 993.031879814, -6.24274673036, 605.049902563, 953.532838188, 272.835199393, -1091.54274194, -1000.01407792, 119.059071273, -133.409965287, 454.521477968, -142.966813475, 840.888081311, 1170.43701147, -1169.60602306, -533.217023763, 116.049951471, 1144.343207, -374.724422619, -817.6158145
-872.442904823, -520.905779397, 718.322039199, -170.620638658, 527.601705872, -405.813745081, -295.795981775, 362.139787182, 513.644862758, -773.295286931, 424.298452009, 1163.56565606, -686.66405261, -1023.03981827, 296.936987461, 978.607186158, -12.8705163566, 1128.44225835, -1172.36790975, 921.987575987, -174.34456212, -232.516121204, 205.918270142, -952.554860415, 54.3180252008
394.241992836, -250.203989083, 736.169979932, -176.731212353, 165.777991235, -500.508313119, 744.581898435, -691.688688636, 361.282784128, 1144.21890059, -73.535827909, 1040.6015183, -55.7660365514, -1091.38822874, 827.491052377, -624.900251862, -967.72941602, -877.086370774, 366.524167402, 938.881619897, -1091.45916411, -452.753806375, -1172.30483404, 38.8930279448, 669.738358613
-201.484376188, 1173.44225093, 248.499858277, -940.997545227, 294.647244306, 427.300532526, -248.626059592, -1154.04979805, -629.009528572, 472.178034114, -120.175747972, -705.018545368, -388.654013635, 596.349887599, -188.806375447, 990.755296488, 1048.02623066, -614.13117064, 817.561804095, 1107.47359107, -975.384982128, 627.912871713, -1149.74373045, -135.763408734, 801.965611531
-160.3774487, -410.416344464, 1164.53085611, 1070.0392254, 27.2171152188, 146.210989754, -1127.05904099, -835.748250158, -200.071430927, -996.973033755, 733.778651408, -542.651841797, -818.488439251, 730.764130302, 612.019351296, 167.054273834, 1147.50548316, -510.926943272, -1173.19144354, 433.707233643, -543.521610132, -961.174712254, 387.15997407, 582.265616808, 165.85940819
-836.920978936, -626.331938977, 1034.95119926, 923.539050778, -260.190175113, 249.108854381, 28.3370110874, 644.685344009, 913.460184784, 668.87410008, 1015.01544443, -1015.71221696, 325.923829985, -130.052646829, -273.430190791, -291.987091129, 165.512952934, -598.175787356, -691.794103337, 212.953671272, -836.358743078, -1131.4547819, 1151.24997072, -1069.69261548, 1082.0352862
