-906.158941239, 1037.43141562, -905.387373089, -611.9805368, 936.594294519, 314.627286265, -806.849733943, -337.98392341, 924.410744837, 69.9204999138, -1172.57986469, -189.175338527, -948.186171735, -524.57603616, 137.301506392, 81.2466289376, 1171.93231421, -76.715868748, 685.522696729, 605.361365633, -316.646484326, -519.231064884, -68.3711938669, 437.66509519, 571.578726992
1170.06530672, 319.720856945, -630.642766096, 625.900038307, 66.8115306354, -126.423290444, 179.782115948, -1113.14210283, -322.138870905, -405.276963108, -332.285304075, 717.893856294, -455.280285569, 54.751859558, -797.732748503, 432.770814844, -522.852796261, -1157.71561211, 865.997779034, -834.286672749, 310.348827166, 650.388006478, -872.324952367, 1024.25501176, 1115.69188907
1008.23521552, 665.55917965, 268.250141274, -1160.38662116, -275.080262861, 167.823361631, -769.581714914, -261.639683771, 713.723679245, -71.0974636416, 393.826039381, 547.379004585, 769.174406413, -276.074184676, -544.119126407, -1113.57113694, 20.3124697119, -702.44787587, 163.370437466, -387.04861789, -866.749681755, 1152.09224538, 740.675775459, 1122.31294168, -820.159153297
-369.723531931, 1168.49374587, 241.796434823, -251.832372438, 456.281415929, -578.587596671, -217.19194447, 12.6420841367, 719.523679457, -1127.21789908, -431.446413039, -1160.91021265, 571.006118661, -838.531235802, 463.133751911, -221.002812727, 1025.03222451, 528.529833107, -710.59250993, 1121.58211405, 127.541779459, -61.8038982465, 913.4771165, -1028.58635579, -807.081415473
203.049929821, -681.693724685, 301.502353318, -519.776754119, 952.405265401, 354.338258147, 592.407014313, 760.492409048, -1005.51124088, -684.041306808, -416.481330487, -197.653713657, 614.091917443, -1167.45919735, -77.1343022525, 1081.91918746, 1164.77315831, 818.56168967, 84.9313402469, 95.6958927779, -533.968149223, 480.583388153, -260.028552544, -1112.07802323, -841.807994886
392.622899416, -203.729737373, -159.889249478, 606.196751974, 473.738235839, 1101.11358645, 865.53741658, -749.749656443, -1055.13262203, -383.021128767, 835.003068537, -152.482555433, -951.645109919, -574.913423204, 1135.32568855, -647.660315036, -1173.44375298, 322.108620655, 51.859385165, 725.999201847, -869.705309555, -1.50521334449, -241.440684242, 685.401472065, 207.496086403
-514.416345523, 310.277753222, 295.802230477, -427.95011274, 1161.74599602, -1061.42705709, 907.047862903, 388.924976345, 320.802865786, 260.574382329, -853.461231077, -542.479841381, 748.212292113, 431.286015896, -68.2735613096, -554.074944357, -663.805160648, 779.65081624, 856.124650987, -303.203664325, -271.909949356, 1082.65872635, 53.2721653976, -1172.86969653, -963.632602905
536.061678328, 13.0227480695, -741.619652381, 701.184618561, 1135.92244603, -1092.95484084, -121.727554092, 212.868355175, -990.69825183, 280.089330724, -1167.34485755, -406.139933558, 181.815450914, 1010.69527385, -643.273239253, 623.181133227, -527.993977168, 999.989833264, 841.860746816, 388.121403114, -652.503765683, -102.347572414, -235.000760583, 1165.63475662, -856.731206777
-640.376361966, 730.639590236, 144.927237606, 481.821522579, 1173.19869665, -1164.37033335, -326.915743637, -823.808866517, 338.184012802, -574.401333932, 915.808304666, 1040.51204406, 392.797615904, -918.215626327, 596.546363766, -173.736195275, -245.697100017, -1056.45140874, 27.5269979297, -469.870123488, -88.1490408802, 673.260098934, 214.190085864, -704.795393045, 808.775555171
-226.685608011, 533.417527658, 473.471031822, 714.993975438, 66.0213959053, 1146.76969153, 564.287638911, -751.74736479, -349.618769936, 964.232127636, -588.964872562, 59.1163507104, -1127.34649576, 867.165248884, 1141.21507226, -1136.60939944, -124.862957351, -599.773417613, -947.922664718, -869.804052679, 823.188934685, 311.367420699, 227.507135974, -482.590618821, -58.0679652805
