-815.107420135, -795.916590909, -507.06665676, -531.104079597, -108.35324687, 883.060425488, 469.8285667, -1075.62362998, 611.02151443, -39.9273874496, -50.8563913086, 31.6638855579, 836.803178248, 279.626760352, -1172.06525687, -619.488553626, -91.6929241075, 698.904145625, -196.332513647, 1012.08510848, -895.209812463, 1026.70110223, 1173.22153937, -312.693192524, -1049.75955316
-202.354882434, -1005.97949424, 805.715246795, -852.846849326, -756.603349069, -415.484405529, 207.429184515, -227.227872353, 1173.1636555, -1171.77843364, 680.117019276, 396.598106819, -684.324243341, 1078.88053974, -700.237312741, 527.607147089, -9.30435370563, 394.80925683, -920.371983868, 915.800135415, 73.3579524879, 942.973129736, 154.722234334, 481.950750702, -573.825745195
478.130743786, 115.100470547, 1167.34023871, 37.9168817213, 1074.13005275, 1164.11072829, 361.239377179, 538.681139568, -397.618369296, -1164.96549234, -1101.59729041, 1081.36082665, 949.936670298, 76.373492374, -168.441782947, -434.626661872, -1105.04245627, -331.753537988, -12.5238836164, -1018.85921398, 547.163289941, 253.144008104, -936.953511825, -179.9947302, -809.487247754
622.930510933, 111.426290288, -325.532045925, -1168.50110316, -915.040567615, -1016.04479795, -611.417635003, 935.553706402, -966.115179684, 522.698152853, 1099.15307138, -44.8455708201, 233.613324231, 865.788825948, 1107.56390938, 158.377120348, -514.497867532, 643.780825414, 306.809512104, 513.821957332, -810.233159044, 361.005749307, 876.601528001, -262.076816226, -815.854369733
209.248119073, 329.136092666, -188.281989463, -1008.42393021, -350.498963903, 1127.78338441, 980.541407804, -75.062630156, 476.067336028, 808.10990709, 179.828604493, -1151.51101915, -901.741619622, 101.560127279, -27.1479648594, 165.49304375, -472.872341584, 703.220909833, 1173.44458196, -1147.8723569, -423.075762332, 402.434065286, 1065.48231276, -567.720573017, -814.127597921
-1061.62322339, -561.509067598, 754.095765627, -163.216654017, 359.768554639, -450.81900699, -34.3411094381, 276.035375741, 493.675386813, -739.561012706, 708.245040551, 1140.62327795, -221.208086839, -901.410305746, 123.053884727, 869.099132809, -360.080346831, 1111.63283613, -947.812074908, 898.966705236, -161.512403041, -322.538385548, 645.866469432, -1134.73070522, 532.709403934
532.726215154, -211.778215533, 550.493435236, -443.622544747, 408.676139186, -262.064657266, 920.329174272, -952.690214175, 437.050495089, 1171.26281137, -57.1673021896, 1006.1076202, -306.1190491, -1101.9883206, 1128.95575281, -1019.83512488, -1168.43391167, -659.040751293, 401.052224943, 824.162004808, -671.272879606, -129.793998077, -1163.77450201, 504.497230768, 280.39048401
-93.9326215653, 1172.6494499, -199.614904814, -1170.51731332, 88.2838903738, 671.578833219, -358.326566882, -1123.33277629, -56.1675227638, 435.83884138, 324.921748101, -1065.15338038, -548.135892954, 199.969298029, -949.760877776, 706.579356914, 833.781987571, -901.977201209, 679.6768953, 1073.60530677, -644.797921797, 610.674249735, -1154.20555261, -473.035711356, 955.146674614
-308.920275673, -337.967363233, 1141.18154838, 911.285059755, 121.518705235, -153.112403896, -1167.33191221, -910.387371502, -262.555038532, -1073.07914255, 717.819521894, -461.910640038, -770.41686292, 558.385763266, 657.535323526, 192.383555531, 1138.08150052, -325.705099687, -1157.54042764, 403.556082444, -540.48441945, -903.101669328, 383.362349338, 495.469651421, 248.376281206
-951.522318644, -45.8567277012, 953.145280943, 679.41873815, -458.746122768, 231.499757219, -169.307136462, 455.05754742, 750.521396646, 597.670852073, 771.404615396, -1098.54272569, 119.817814241, -296.935525673, -417.825570076, -476.883784792, 140.761113933, -684.9279599, -812.480488969, 150.509621118, -1026.69585, -1137.70505772, 1093.02721656, -1092.65988611, 879.086959713
